Airline ID,Flight Number,Departure Date,Arrival Date,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,Airline Name,flag_status
13,9965,2023-02-21 22:12:49,2023-01-21 18:01:04,05:55:27,11:16:54,Bzzu,Sfrsz,Xni,Business,740.82,Meal,0,Confirmed,Xx,B,Ymo,2.71,1,Ope,Qfq,Vatd,Ccfc,No,No Meal,Not Available,True,False,True,2,No,British Airways,2
16,7407,2023-10-23 09:49:09,2023-12-23 10:55:26,11:34:44,03:53:33,Bbeq,Llklw,Tht,Business,327.35,Meal,879,Pending,Rf,A,Gag,9.01,1,Nbm,Tsk,Gtvh,Qhsw,No,Vegan,Available,False,True,True,0,Yes,Klm Royal Dutch Airlines,0
2,7731,2023-03-12 17:03:41,2023-01-05 18:05:43,23:07:06,18:13:45,Bado,Agwyp,Qdk,Business,878.23,Extra Baggage,1375,Pending,Lm,D,Umo,10.66,0,Xhj,Tja,Jnds,Kumd,No,Vegetarian,Available,False,True,True,0,Yes,Delta Air Lines,6
14,1957,2023-12-18 05:07:31,2023-04-02 08:46:36,03:56:42,08:19:56,Bovp,Lukxl,Anm,Economy,842.97,Meal,0,Confirmed,Xz,D,Bvt,6.79,1,Ejp,Mdg,Klhu,Xlsi,Yes,Vegan,Available,False,False,False,2,No,Lufthansa,2
6,1253,2023-06-05 11:22:14,2023-07-31 01:29:49,22:49:06,08:22:17,Bmnb,Cambu,Fbi,Business,619.66,Extra Baggage,3291,Confirmed,Pr,C,Bdy,8.68,0,Qtp,Ufx,Opki,Yzxq,No,Vegan,Not Available,False,True,False,0,No,Alaska Airlines,4
2,8885,2023-02-15 14:52:30,2023-03-14 19:48:21,14:59:09,20:55:45,Buje,Jlypt,Hov,First,835.09,No Extras,0,Pending,Pq,D,Lrk,8.96,2,Wms,Pxo,Sdho,Arcj,Yes,Vegetarian,Not Available,True,True,False,0,Yes,Delta Air Lines,5
8,2569,2023-08-24 12:45:37,2023-04-21 08:31:00,20:33:55,08:21:20,Bctk,Wjwqr,Nyd,Business,979.1,Extra Baggage,0,Pending,Cn,A,Gjc,6.18,2,Lob,Qzz,Lsjl,Ptlf,No,Non-Vegetarian,Not Available,False,True,False,0,No,Frontier Airlines,6
4,8493,2023-03-22 23:10:04,2023-02-04 06:43:40,16:45:53,14:39:06,Bmbg,Hdhxw,Nxc,Business,943.13,Extra Baggage,958,Pending,Kh,B,Xqp,5.97,1,Rmj,Rkh,Mvvb,Nucy,Yes,Vegetarian,Not Available,True,False,True,1,Yes,Southwest Airlines,2
14,8505,2023-10-18 21:07:45,2023-02-02 03:15:02,15:31:04,20:54:13,Bcmf,Bvanu,Ylu,Business,171.31,Meal,0,Pending,Th,B,Cds,10.06,2,Byr,Udg,Ifsn,Wghb,Yes,Non-Vegetarian,Not Available,False,False,True,2,No,Lufthansa,6
11,7883,2023-06-24 22:52:27,2023-09-06 06:33:08,08:54:14,21:58:16,Biwt,Dzrne,Fvq,Economy,410.72,No Extras,3956,Pending,Ko,A,Por,10.49,2,Qhw,Uwk,Dpmd,Ssmg,Yes,No Meal,Not Available,False,True,True,0,No,Skywest Airlines,4
14,6006,2023-05-06 21:30:45,2023-04-26 12:14:50,11:53:24,07:51:06,Bblo,Acpwd,Uko,First,737.19,No Extras,3990,Pending,Hw,B,Ilr,2.96,1,Kab,Kro,Rmvh,Auay,No,Vegetarian,Not Available,True,True,False,1,No,Lufthansa,3
12,6768,2023-04-07 16:03:03,2023-10-09 12:53:40,19:39:04,09:04:48,Bwxp,Wnpgv,Nyn,First,133.71,Meal,0,Pending,Pp,A,Lqh,5.65,0,Hro,Jrg,Dbob,Uoks,Yes,No Meal,Available,True,False,False,0,Yes,Air Canada,4
16,5916,2023-08-01 17:34:20,2023-01-01 16:20:27,20:16:18,12:15:22,Bcnw,Kcozh,Hya,Economy,180.04,Extra Baggage,4380,Cancelled,Kg,D,Mlv,11.82,2,Uyi,Izn,Hsec,Oipd,No,Vegan,Not Available,False,False,False,2,No,Klm Royal Dutch Airlines,6
6,8541,2023-04-03 09:01:20,2023-05-30 19:07:25,12:07:08,00:11:55,Bapx,Ztmrb,Cpr,Business,431.65,No Extras,0,Pending,Wg,A,Shd,1.01,2,Jfn,Zjl,Tepe,Nyjb,No,No Meal,Available,True,True,True,1,Yes,Alaska Airlines,5
1,7707,2023-08-16 04:57:24,2023-08-14 23:16:10,20:09:41,04:12:43,Bwfo,Aqqis,Wvb,Economy,55.9,No Extras,0,Confirmed,Lm,B,Mlo,9.89,0,Miz,Zcw,Iuyk,Vvip,No,Vegan,Available,False,True,False,0,Yes,American Airline,6
12,4200,2023-02-17 07:17:20,2023-01-08 04:30:14,13:36:55,05:13:45,Bocd,Glkul,Txp,Business,469.01,No Extras,0,Confirmed,Hv,D,Xia,4.4,2,Uro,Quk,Lzha,Amco,Yes,Vegan,Not Available,True,False,True,2,Yes,Air Canada,6
7,7557,2023-05-27 08:53:02,2023-03-10 05:34:05,02:07:04,10:33:56,Bxqm,Wogvm,Ftf,Business,423.15,Meal,0,Pending,Bl,B,Flv,2.82,1,Fpw,Syf,Pbkp,Uals,No,Non-Vegetarian,Not Available,True,False,True,0,Yes,Spirit Airlines,2
8,8547,2023-02-10 06:50:34,2023-09-21 21:25:19,23:14:59,14:26:13,Bbat,Nuywk,Eql,Economy,722.7,No Extras,0,Cancelled,Oa,D,Ysd,5.12,2,Yac,Kzm,Swar,Amds,Yes,Vegan,Available,False,False,True,0,Yes,Frontier Airlines,4
9,6088,2023-08-29 17:02:39,2023-03-01 04:29:30,21:52:00,13:33:25,Bfef,Qohbo,Oeh,Business,135.84,Meal,899,Cancelled,Go,A,Pcj,2.36,2,Iam,Ibh,Vake,Dmcl,No,Non-Vegetarian,Not Available,False,True,False,2,Yes,Hawaiian Airlines,6
2,1000,2023-06-24 03:07:33,2023-07-06 13:32:37,15:36:55,06:47:24,Brua,Omeoc,Con,Business,470.12,No Extras,0,Pending,In,B,Jwo,6.36,2,Aui,Qdv,Etcb,Qvfz,No,Vegan,Available,False,True,True,0,Yes,Delta Air Lines,4
17,1166,2023-02-26 08:06:30,2023-06-19 17:28:09,22:55:05,15:21:43,Bmft,Upzjx,Wpx,First,964.44,No Extras,1235,Pending,Fs,B,Wiu,10.03,2,Whb,Ikf,Hkxr,Upha,No,Vegan,Available,False,True,True,1,No,Qantas,4
13,3063,2023-01-25 11:26:13,2023-01-06 00:07:37,21:41:25,06:36:20,Bljy,Jpqhr,Lft,Economy,883.62,No Extras,0,Cancelled,Vj,D,Nxk,2.91,1,Ebk,Ftp,Xnqv,Ltzf,Yes,Vegan,Not Available,True,False,True,1,Yes,British Airways,2
5,9303,2023-09-23 14:39:27,2023-02-04 20:01:00,17:23:59,04:27:13,Bsco,Dvxvc,Zza,Business,728.91,Extra Baggage,0,Cancelled,Sm,A,Mrx,2.09,0,Zyi,Kru,Tqwa,Spmd,Yes,Non-Vegetarian,Available,True,False,False,1,No,Jetblue Airways,6
10,2125,2023-10-17 01:28:45,2023-05-01 07:28:59,17:44:51,21:31:28,Bynd,Tbyyw,Jqo,Economy,979.12,Extra Baggage,0,Pending,Xp,A,Jid,6.19,0,Ojg,Ppk,Deov,Nhvs,Yes,Vegan,Available,True,True,True,1,Yes,Allegiant Air,7
12,3641,2023-01-14 13:53:00,2023-05-15 05:18:53,08:52:53,05:21:25,Bgjn,Zekos,Oig,First,137.29,No Extras,1466,Cancelled,As,A,Pgm,6.0,1,Ujx,Vcz,Mygn,Fvzy,Yes,Vegetarian,Available,False,False,False,0,Yes,Air Canada,0
17,2429,2023-07-18 03:02:16,2023-01-29 02:47:27,06:08:11,23:45:12,Bbaz,Qvtrz,Axr,First,288.52,Extra Baggage,1264,Pending,Po,A,Wbh,3.79,2,Vrv,Tjj,Msto,Zqsr,Yes,Vegetarian,Available,False,False,True,2,Yes,Qantas,6
6,7101,2023-07-26 07:16:02,2023-03-27 14:23:22,06:03:46,06:52:38,Bppm,Ogrrk,Uvj,Business,183.57,Meal,4224,Pending,Iq,C,Hbr,5.91,1,Tsz,Lwi,Lofe,Hmgh,Yes,Non-Vegetarian,Available,False,False,True,0,No,Alaska Airlines,2
3,2634,2023-10-19 16:14:15,2023-09-03 13:32:24,03:36:22,08:13:30,Bafd,Xhxtg,Wwq,Business,775.49,Meal,0,Pending,Rj,C,Utd,8.79,0,Dus,Rvi,Txyt,Ezde,No,Non-Vegetarian,Not Available,True,True,True,0,No,United Airlines,7
15,9862,2023-03-30 08:38:42,2023-04-14 12:34:01,01:47:00,11:00:00,Bbgx,Hynbj,Enm,Economy,865.07,No Extras,0,Confirmed,Bs,D,Scr,8.04,1,Mtv,Jyu,Zvea,Zzwm,Yes,No Meal,Available,False,True,True,1,No,Air France,0
7,4111,2023-01-06 21:09:46,2023-07-29 10:50:41,12:26:10,11:49:42,Bnwz,Pwtzs,Hel,First,659.13,Extra Baggage,2429,Pending,Oo,A,Rtm,1.42,1,Upj,Poa,Ymgp,Ughd,No,Vegetarian,Available,True,True,False,0,No,Spirit Airlines,1
6,2690,2023-02-03 11:13:02,2023-08-22 12:47:09,01:07:11,18:01:48,Byaj,Ffhvl,Lmt,Business,295.16,Extra Baggage,0,Cancelled,Wh,D,Mbn,9.67,1,Pyv,Mrk,Hygs,Fviq,Yes,Non-Vegetarian,Available,False,False,True,0,Yes,Alaska Airlines,0
4,8715,2023-04-09 10:00:27,2023-06-01 06:57:10,16:41:08,22:46:45,Bfhi,Zqelw,Xpt,Business,166.65,No Extras,0,Confirmed,Wi,C,Ial,10.86,1,Dvr,Sml,Irzy,Ykfz,No,Vegan,Available,False,False,True,2,No,Southwest Airlines,0
19,7640,2023-07-25 06:27:08,2023-01-22 08:41:52,10:52:08,02:45:34,Bkxf,Cmzic,Dyc,First,567.38,Extra Baggage,0,Cancelled,Qx,D,Rop,9.98,2,Msh,Pnf,Rldo,Wmhj,Yes,No Meal,Not Available,False,True,True,1,Yes,Singapore Airlines,6
5,4957,2023-08-25 00:35:08,2023-03-13 16:08:23,23:16:07,13:14:07,Bhxp,Jlfbt,Ywz,Business,190.81,Meal,316,Cancelled,Dv,D,Sod,10.18,1,Nbl,Dwi,Dcpp,Cwcw,Yes,Vegan,Available,False,True,True,1,No,Jetblue Airways,2
3,1280,2023-03-04 01:07:34,2023-07-26 15:34:23,10:26:47,02:32:12,Bqxg,Rinlp,Uat,First,203.8,Extra Baggage,0,Confirmed,Qb,C,Fuh,1.69,1,Wqb,Lck,Tsbi,Mufp,No,No Meal,Not Available,True,True,True,2,No,United Airlines,1
9,5446,2023-07-17 13:47:41,2023-10-04 08:18:27,20:14:47,04:50:20,Bhhz,Rxdor,Lvk,First,579.75,No Extras,1150,Confirmed,Lp,B,Gmv,6.1,0,Fkj,Kon,Otvc,Vmwx,Yes,Vegetarian,Not Available,False,False,False,2,Yes,Hawaiian Airlines,4
6,3808,2023-03-23 21:48:28,2023-04-27 05:49:59,22:49:22,23:08:40,Bjvi,Gkonl,Aeo,Economy,142.28,No Extras,3213,Pending,Eb,C,Uwz,11.41,2,Skc,Wdl,Ogct,Komz,No,Vegetarian,Available,False,True,False,2,Yes,Alaska Airlines,4
13,6402,2023-09-16 19:40:04,2023-08-17 22:48:23,00:35:00,10:04:08,Bsjq,Tybkh,Imv,Business,917.74,Meal,0,Pending,Wu,D,Uqe,1.16,0,Xle,Oxb,Hafg,Pphm,No,No Meal,Not Available,False,False,True,2,No,British Airways,6
4,2964,2023-11-05 05:52:43,2023-04-06 02:56:19,20:49:37,14:59:32,Binz,Azlds,Nmt,Business,245.74,Extra Baggage,1843,Confirmed,Me,A,Rbb,10.67,1,Eeq,Nyv,Ouvn,Chpw,No,No Meal,Available,False,False,False,2,No,Southwest Airlines,2
2,1822,2023-10-23 14:23:24,2023-01-10 05:54:43,00:28:57,16:45:55,Bzbc,Itezc,Jwt,Business,835.26,Extra Baggage,3513,Pending,Qb,D,Ayc,1.03,0,Clb,Obi,Mlyv,Thsj,No,Vegetarian,Available,False,True,False,2,Yes,Delta Air Lines,6
4,3061,2023-12-02 23:15:12,2023-03-10 13:12:36,02:48:30,15:21:50,Btxi,Kbhyo,Sci,Economy,595.81,No Extras,0,Confirmed,Qk,D,Saw,11.36,2,Avl,Kmh,Xvwk,Xypy,Yes,Vegan,Not Available,False,True,False,2,Yes,Southwest Airlines,6
8,6175,2023-09-20 00:48:30,2023-11-26 01:40:54,17:50:59,18:24:20,Bsrr,Xsabl,Huc,Business,197.3,No Extras,0,Pending,Zh,A,Dpu,1.47,1,Szu,Bge,Uygp,Grzx,Yes,Vegan,Available,False,False,True,1,No,Frontier Airlines,0
13,4865,2023-02-21 14:25:30,2023-07-09 05:32:21,04:56:16,09:09:15,Bkil,Kwibf,Mjx,Business,974.1,No Extras,2117,Confirmed,By,D,Hho,4.73,1,Dcp,Ryo,Imdo,Crjk,No,No Meal,Not Available,True,True,False,0,No,British Airways,1
10,5294,2023-02-08 09:02:35,2023-01-22 05:22:13,02:20:39,17:35:48,Bhrh,Nyztn,Lds,First,543.65,Extra Baggage,0,Cancelled,Dq,B,Qaf,8.69,0,Vvz,Yno,Npsp,Rfuo,No,No Meal,Available,True,True,True,1,Yes,Allegiant Air,7
18,1077,2023-08-08 03:32:13,2023-02-16 04:33:22,07:21:47,14:59:42,Bdfu,Ekhue,Pei,First,283.27,Extra Baggage,4418,Pending,Hb,B,Nmg,6.67,1,Coo,Ude,Mgsw,Iwvi,No,Vegan,Available,False,True,True,1,No,Emirates,2
9,3159,2023-10-02 08:58:36,2023-06-03 18:04:08,14:46:08,09:52:20,Bpum,Ktgse,Vgn,First,265.57,Extra Baggage,0,Pending,Pn,B,Xmt,3.28,0,Geb,Nww,Ehcc,Glhx,Yes,Vegan,Not Available,True,True,False,2,Yes,Hawaiian Airlines,7
1,4187,2023-02-21 02:09:30,2023-03-19 14:13:22,21:37:16,14:40:52,Bzpz,Xopiw,Ojv,Economy,173.19,Meal,0,Confirmed,Dh,D,Lhk,8.69,1,Ngv,Ozn,Fbyy,Djtk,Yes,Non-Vegetarian,Available,True,False,True,1,No,American Airline,0
13,8135,2023-04-28 20:19:26,2023-08-08 11:13:44,14:36:24,05:22:03,Bwxu,Wwqis,Ssr,First,582.79,Meal,0,Cancelled,Bm,D,Oax,9.01,1,Brs,Kxo,Sraj,Ahpj,No,Vegetarian,Available,True,True,True,0,No,British Airways,1
18,1789,2023-01-27 06:29:44,2023-02-25 00:20:04,08:02:40,18:31:14,Btru,Zdejn,Jql,Economy,639.13,Meal,0,Cancelled,Vt,D,Vqn,8.45,1,Vrh,Uqv,Zqdo,Uwuo,Yes,Vegetarian,Available,False,True,True,1,No,Emirates,0
15,2563,2023-01-31 16:53:03,2023-09-17 06:22:19,14:54:38,02:00:11,Bhaf,Ejxcd,Ilr,First,601.35,Meal,0,Cancelled,Td,C,Hwp,7.11,1,Ubx,Czz,Mtud,Syzf,Yes,No Meal,Not Available,True,False,False,0,No,Air France,0
2,2322,2023-12-21 20:10:54,2023-01-21 02:08:46,11:15:52,15:59:07,Brbh,Fokwt,Tst,First,849.59,No Extras,0,Cancelled,Op,A,Cro,11.84,0,Smc,Kii,Dbkv,Yobd,Yes,Non-Vegetarian,Not Available,True,True,False,2,No,Delta Air Lines,7
11,7673,2023-01-11 01:46:15,2023-03-08 10:59:19,07:56:00,13:03:23,Bffv,Rnayi,Tje,Economy,115.73,No Extras,0,Cancelled,Mv,D,Gow,11.11,2,Xnh,Qkv,Qwnr,Lsdy,Yes,Non-Vegetarian,Available,True,False,False,2,Yes,Skywest Airlines,4
14,2502,2023-04-09 10:09:22,2023-03-01 03:36:24,14:13:53,08:55:48,Bync,Fwngq,Ago,First,76.86,Extra Baggage,0,Confirmed,Hx,D,Ypj,7.45,2,Bcu,Dzu,Mnvv,Nvtl,No,No Meal,Available,True,False,True,1,Yes,Lufthansa,6
15,8116,2023-11-17 03:22:22,2023-10-05 02:45:10,02:38:59,06:55:36,Brev,Fpwhm,Vpk,Economy,853.32,No Extras,0,Confirmed,Sa,B,Qze,3.43,0,Wur,Mvh,Vztn,Beio,No,Vegan,Available,True,False,True,2,Yes,Air France,6
14,2659,2023-07-15 17:49:37,2023-04-09 19:58:49,22:03:18,23:16:08,Bypy,Yvrak,Ebd,Economy,163.9,No Extras,408,Confirmed,Kq,C,Eub,5.95,0,Yma,Gft,Kmpw,Uqib,Yes,Non-Vegetarian,Not Available,True,True,False,1,No,Lufthansa,7
16,4062,2023-12-05 15:37:46,2023-06-04 02:05:02,14:58:08,16:52:06,Briy,Guhln,Nij,Business,187.32,Meal,0,Pending,Rv,A,Zjr,2.04,1,Pbq,Blb,Flhf,Xtmr,No,Vegetarian,Available,False,False,True,0,No,Klm Royal Dutch Airlines,2
15,9316,2023-02-12 01:17:28,2023-01-21 02:16:32,03:16:55,18:22:21,Bvak,Agqyb,Odi,Economy,561.39,No Extras,0,Pending,My,A,Tpe,9.61,2,Fzw,Lhd,Dzpw,Vuyk,No,Non-Vegetarian,Not Available,False,False,False,1,No,Air France,6
19,4062,2023-10-25 13:24:48,2023-05-24 17:55:51,00:30:54,04:17:04,Bhhx,Zloyz,Vmd,First,436.37,Extra Baggage,3116,Cancelled,Vc,B,Tqu,2.9,2,Eyv,Hwf,Ktge,Sgcm,No,Non-Vegetarian,Available,True,False,True,2,Yes,Singapore Airlines,6
9,9710,2023-01-04 07:12:40,2023-01-04 02:48:54,12:11:44,04:39:09,Bmhp,Ftddl,Zvu,Economy,683.27,No Extras,1023,Pending,Cg,A,Cqt,10.24,0,Smt,Dov,Elvi,Ifxz,No,Vegetarian,Available,True,False,True,1,No,Hawaiian Airlines,6
5,3070,2023-06-04 02:03:39,2023-05-02 01:05:39,06:13:54,23:05:48,Bzur,Ykjer,Wuh,Economy,230.71,Extra Baggage,746,Cancelled,So,A,Ugk,6.74,2,Ciy,Pxz,Lncz,Ixag,Yes,No Meal,Available,True,True,True,1,No,Jetblue Airways,7
5,5257,2023-02-15 18:48:33,2023-11-14 14:05:41,10:30:45,09:21:06,Bilv,Ducqy,Qjt,Economy,848.55,No Extras,0,Pending,Nx,D,Sqd,7.72,1,Mmj,Nlz,Vscj,Ncqa,No,No Meal,Not Available,False,False,False,1,No,Jetblue Airways,0
11,3553,2023-10-03 07:36:10,2023-07-18 23:14:23,10:35:08,08:00:58,Bcau,Boqxb,Dri,Economy,256.26,Meal,0,Confirmed,Wn,C,Jfr,7.08,2,Azk,Cyi,Wubz,Vaio,No,Vegetarian,Available,True,True,False,2,Yes,Skywest Airlines,7
4,2044,2023-06-26 07:34:44,2023-12-28 09:32:33,18:22:21,12:08:51,Btti,Wlqxq,Gaw,Business,460.12,No Extras,0,Cancelled,Li,A,Qae,3.69,0,Pqg,Hol,Ylei,Cpeg,No,Vegetarian,Available,False,False,True,1,Yes,Southwest Airlines,4
18,6957,2023-04-06 10:31:41,2023-08-21 06:19:47,12:41:06,07:40:40,Bvhy,Ejkon,Zva,First,71.22,Meal,771,Pending,Dd,A,Wxf,9.35,1,Ujg,Fcb,Tlli,Cllu,Yes,Vegan,Available,False,False,False,0,No,Emirates,0
3,5578,2023-12-09 05:50:25,2023-12-29 07:40:55,21:55:07,06:02:44,Bmqw,Mgpwq,Vyn,Economy,965.93,Meal,4873,Cancelled,Tw,A,Fpo,9.48,0,Ald,Nmi,Hozm,Brey,No,Non-Vegetarian,Available,True,False,True,1,Yes,United Airlines,4
4,6621,2023-06-19 17:01:02,2023-02-15 12:16:09,04:09:36,13:18:57,Bgon,Wpasr,Rdh,Economy,326.01,No Extras,3717,Confirmed,Zr,B,Psu,11.19,1,Xjn,Epm,Gejb,Riza,Yes,Non-Vegetarian,Not Available,True,False,True,1,Yes,Southwest Airlines,2
14,2966,2023-08-02 22:53:08,2023-04-09 09:54:59,13:41:23,04:34:33,Bypq,Pbbhc,Gtp,Business,556.0,Extra Baggage,0,Pending,Yw,C,Cwl,2.61,1,Xjv,Ypd,Ukjl,Yrul,No,No Meal,Not Available,True,True,True,2,Yes,Lufthansa,3
7,5969,2023-01-26 23:41:51,2023-09-21 17:30:05,21:43:36,13:55:40,Bprn,Tpdvd,Hif,Business,503.37,Meal,0,Confirmed,Qt,C,Blf,11.05,2,Tvp,Kvz,Zgma,Vzkz,No,Vegetarian,Not Available,False,True,False,1,No,Spirit Airlines,4
8,3250,2023-06-29 15:43:18,2023-07-21 04:24:03,15:37:03,15:36:49,Bftu,Aaabl,Fas,Economy,431.41,No Extras,0,Confirmed,Ue,B,Yrq,5.32,1,Qyw,Qln,Cqtg,Ruvn,Yes,Non-Vegetarian,Not Available,True,True,True,0,Yes,Frontier Airlines,1
16,9333,2023-09-13 03:45:24,2023-11-26 16:53:35,01:42:37,18:52:56,Boez,Ogcgm,Fwv,First,221.83,No Extras,0,Cancelled,Ov,B,Hgg,8.12,1,Loe,Dwk,Uqgw,Dpta,No,Vegetarian,Available,False,True,True,0,Yes,Klm Royal Dutch Airlines,0
15,3014,2023-08-18 22:18:25,2023-07-05 01:04:29,15:28:50,03:44:21,Bqam,Gqpoc,Dzo,Business,638.34,Meal,0,Cancelled,Hk,D,Fgv,7.33,0,Ulg,Hse,Kdbh,Vufg,Yes,Vegetarian,Not Available,False,False,True,1,Yes,Air France,6
7,5624,2023-11-20 10:54:50,2023-06-28 21:29:35,08:34:30,01:32:43,Bgsu,Dpqxu,Tzw,Economy,577.84,No Extras,0,Cancelled,Kh,A,Otd,7.23,2,Eud,Kfk,Cnqh,Fhqz,No,No Meal,Available,True,False,False,0,Yes,Spirit Airlines,6
17,4608,2023-10-14 06:26:21,2023-06-10 18:09:47,22:39:41,03:10:03,Bxez,Hpvfi,Woa,Business,468.11,No Extras,0,Pending,Vi,B,Iln,7.99,1,Irw,Fjv,Gbgt,Oybg,Yes,Non-Vegetarian,Available,False,True,True,0,No,Qantas,2
12,7719,2023-03-05 10:11:32,2023-02-14 19:32:25,08:03:36,22:50:12,Bidg,Dilof,Gad,Economy,571.91,Extra Baggage,0,Pending,Bs,C,Pmd,9.13,0,Dxr,Nuh,Fnbq,Zyan,No,No Meal,Available,True,True,False,0,No,Air Canada,7
18,4925,2023-01-28 05:34:51,2023-10-28 23:47:04,12:17:07,07:14:25,Bmhw,Nyoln,Qey,Economy,667.85,No Extras,0,Confirmed,Dg,B,Wss,8.87,1,Wfv,Mes,Bgmk,Wkef,No,Non-Vegetarian,Not Available,False,False,True,0,No,Emirates,0
14,6868,2023-04-25 07:05:47,2023-06-17 18:03:54,23:56:49,13:26:14,Bdhz,Brlql,Mnd,Economy,867.41,Extra Baggage,1871,Cancelled,Wm,C,Rrh,6.21,0,Bua,Hpe,Oyiv,Ienh,Yes,No Meal,Not Available,True,True,True,0,No,Lufthansa,5
15,1804,2023-03-16 01:27:05,2023-03-26 20:48:33,00:44:36,21:21:37,Bpzm,Ykfdk,Zid,Economy,267.97,No Extras,0,Cancelled,Kj,C,Gyb,2.17,1,Utf,Fhd,Ucqn,Wlsu,Yes,Vegan,Not Available,True,True,True,1,No,Air France,1
15,2334,2023-08-07 20:25:17,2023-01-31 21:44:47,00:20:15,23:56:25,Bjnt,Yevql,Bkv,First,782.25,Extra Baggage,0,Confirmed,Af,C,Vme,5.83,0,Wxe,Xkn,Rtvc,Exji,Yes,No Meal,Available,False,False,False,2,Yes,Air France,6
5,1667,2023-10-09 10:56:53,2023-04-26 04:40:22,05:14:21,01:30:29,Bjmh,Phkgz,Xws,First,824.91,Extra Baggage,3855,Pending,Ao,C,Xug,8.83,1,Eit,Rxq,Ysiu,Svzt,No,Vegan,Available,True,False,True,1,No,Jetblue Airways,2
16,1384,2023-10-07 13:36:46,2023-05-19 21:29:54,04:24:20,16:19:53,Bxte,Cmeic,Rog,Economy,757.31,Extra Baggage,0,Cancelled,Qd,D,Udb,11.03,2,Ujc,Yqv,Ymkb,Spch,Yes,Non-Vegetarian,Available,True,False,True,2,Yes,Klm Royal Dutch Airlines,6
5,4254,2023-07-20 20:33:08,2023-06-23 19:39:23,18:50:00,02:34:42,Buus,Xdyio,Vcr,Economy,827.25,No Extras,708,Confirmed,Le,A,Kqa,6.18,2,Ieb,Qtu,Qbqy,Mwxf,No,Vegetarian,Not Available,False,True,False,0,Yes,Jetblue Airways,6
2,4440,2023-12-27 11:15:13,2023-10-02 23:30:56,08:49:00,15:22:31,Bmbp,Vitae,Mfz,Economy,599.27,No Extras,0,Confirmed,Br,D,Pxx,4.67,0,Gzp,Ilf,Kusa,Wgct,No,Non-Vegetarian,Available,True,False,False,0,Yes,Delta Air Lines,6
9,3748,2023-07-26 21:43:49,2023-06-02 20:12:27,00:16:09,21:29:17,Bnqc,Gfhlc,Ulb,Economy,70.84,No Extras,0,Pending,Zm,A,Ovd,8.1,2,Egg,Xhb,Zsza,Bxfh,Yes,Non-Vegetarian,Available,True,True,False,0,Yes,Hawaiian Airlines,7
9,1012,2023-10-26 05:04:05,2023-08-07 22:01:02,10:56:36,14:22:47,Bpig,Xscho,Jcx,Business,710.9,Meal,0,Pending,Ep,A,Cjm,2.54,0,Wdi,Iey,Ajpz,Gxny,Yes,Vegan,Not Available,False,False,False,1,Yes,Hawaiian Airlines,6
4,8726,2023-04-23 08:20:59,2023-11-01 21:16:31,00:10:00,02:19:02,Bbkx,Nhlhg,Hzc,Economy,868.98,Extra Baggage,1786,Pending,Rv,C,Knt,6.02,0,Ngo,Rbr,Ggfg,Jeec,Yes,No Meal,Available,False,False,True,2,Yes,Southwest Airlines,4
15,6403,2023-03-14 23:28:01,2023-06-19 02:50:10,10:20:23,04:04:13,Bknp,Xfboz,Chm,Economy,300.51,Extra Baggage,0,Pending,Cb,C,Jfn,3.55,2,Aaa,Epu,Ezkr,Iosd,No,Vegetarian,Available,True,True,False,0,No,Air France,5
11,8454,2023-02-05 15:11:24,2023-10-21 21:06:41,06:12:05,17:57:32,Bhwv,Pwgaw,Pkp,First,757.13,Meal,2830,Confirmed,Jq,D,Nep,3.6,2,Lnc,Mfw,Ndcy,Wthf,Yes,No Meal,Not Available,False,True,True,0,No,Skywest Airlines,4
1,7151,2023-09-28 20:54:23,2023-07-24 22:00:06,20:51:00,01:30:34,Bopb,Nmqpl,Imv,Economy,156.25,Meal,0,Confirmed,Os,D,Mpo,5.81,1,Mvw,Dqu,Pbxc,Waru,No,Vegan,Not Available,True,True,True,0,Yes,American Airline,3
18,7230,2023-04-13 00:22:20,2023-10-14 06:57:09,00:45:16,18:28:39,Bdag,Wvfbg,Mdn,Economy,663.87,Extra Baggage,0,Confirmed,Vt,C,Lbb,6.7,0,Cdb,Egr,Meru,Ygqs,No,No Meal,Not Available,True,True,False,0,Yes,Emirates,5
1,1100,2023-10-23 03:07:15,2023-07-20 17:14:08,03:31:48,18:42:35,Bkrv,Hhsvv,Zss,Business,104.28,Meal,0,Pending,Ki,C,Bty,10.53,1,Jhn,Puo,Mayj,Dfag,Yes,Vegan,Not Available,True,False,False,2,Yes,American Airline,2
8,5978,2023-09-28 05:34:55,2023-04-29 04:36:42,04:46:05,23:01:36,Byee,Eioyl,Vbh,Business,570.07,Meal,0,Pending,Mv,B,Wdb,6.22,0,Xeq,Bey,Oivq,Dztw,Yes,Vegetarian,Available,True,False,False,2,No,Frontier Airlines,6
